@relation 'dr-weka.filters.unsupervised.instance.Resample-S1-Z50.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.3944-0.3945-0.3913-0.3886-0.3882... numeric
@attribute -0.41111-0.3913-0.38312-0.36614-0.33315... numeric
@attribute 0.4559+0.42110+0.4098-0.34115-0.32414... numeric
@attribute 0.71816-0.54817+0.2830-0.2521+0.11612... numeric
@attribute 0.7931-0.4917-0.2530+0.12618-0.10211... numeric
@attribute 0.8930+0.3011-0.23918-0.18316+0.06715... numeric
@attribute -0.6417-0.54116-0.3818-0.3531-0.0790... numeric
@attribute 0.81918-0.35216-0.2151+0.2040-0.16611... numeric
@attribute -0.4912+0.47915+0.4198-0.40111+0.26914... numeric
@attribute Class {0,1}

@data
-2.634516,0.040807,0.887388,-1.259747,0.296425,0.388995,1.439488,0.437411,-0.59069,1
1.642923,-0.537604,0.883142,-0.410555,0.373683,0.500958,1.285354,-0.397469,0.41353,1
-4.104153,0.26003,1.668295,1.307403,0.424544,-0.338853,-0.356334,-0.449529,0.370872,1
3.585421,-1.211942,1.3137,-1.039987,-0.068841,0.126443,-0.25699,1.013608,0.467891,1
-1.84116,0.080414,1.287787,-1.03161,0.259034,0.386779,1.102404,0.247005,0.213215,0
-3.616623,1.572811,-0.006128,-0.097402,0.817133,0.191445,0.952406,0.571579,-0.160915,0
-0.889692,1.209263,-0.627302,-1.707109,-0.65156,0.425738,-0.646253,-0.256134,-0.221477,0
-3.20879,-0.10302,1.970705,-0.060952,0.033918,-0.036564,-0.009003,-0.245129,0.39336,1
-1.664662,-0.273542,1.835506,0.178918,0.309401,0.096188,0.597146,-0.438185,0.384242,0
2.144129,0.216909,-0.290938,-0.644239,0.76372,0.173485,0.682025,1.65533,-0.491133,0
0.665512,1.193595,-0.81565,0.86231,0.251731,0.117817,-0.490144,-0.985013,0.117853,1
-0.140096,0.851451,-0.24416,0.559827,0.043999,0.072021,-0.57527,-0.942733,0.060969,0
-3.616623,1.572811,-0.006128,-0.097402,0.817133,0.191445,0.952406,0.571579,-0.160915,0
0.544091,-0.173193,0.465458,-0.389024,0.721258,0.527936,1.641274,0.045011,0.369005,1
2.079187,1.173168,-1.408162,0.286442,0.655645,0.474126,0.820425,-0.546819,-0.179158,1
-0.910524,1.385747,-0.667537,0.410633,0.268442,0.118379,-0.300467,-0.511832,-0.050234,0
2.025408,-1.478196,1.561149,0.814475,0.705196,-0.269409,0.285013,0.751674,-0.260632,0
0.333978,-0.32832,0.065322,-0.925249,-0.748753,-0.287665,-1.962799,0.695825,-0.975408,0
-3.26711,1.554334,-0.227976,-0.843795,0.616544,0.35792,1.108606,0.704453,-0.374126,0
-4.952828,1.39493,0.618292,0.390201,0.6373,-0.094934,0.17164,0.425535,0.09435,1
1.320522,-0.423394,1.234062,-0.699914,-0.626558,-0.263043,-2.227659,0.884596,0.948803,1
-1.532508,-1.750311,1.166327,1.431201,0.188729,-0.248862,0.275945,-1.365801,-1.171109,0
2.693293,-0.391781,0.476174,-1.162739,-0.199919,0.631656,0.694939,-0.741394,0.280417,1
-3.854506,1.4978,0.356815,1.851899,1.232963,-0.772714,-0.880027,1.704611,-0.255695,1
-2.305944,1.472992,-0.485483,-0.990428,-0.260177,0.236816,-0.532227,-0.05558,-0.21329,1
-0.460696,-1.128629,0.283905,0.931986,0.112111,-0.037832,0.038683,-1.183156,-0.722814,1
2.922981,-0.750678,0.87225,-1.133748,-0.064877,0.669613,1.104428,-0.695934,0.369933,0
-2.862891,-0.379897,1.599084,-0.419998,0.036988,0.08021,0.471424,-0.182588,-0.222037,1
3.227467,0.346034,-0.626518,1.024062,0.359083,0.28201,0.058198,-1.363069,0.31953,0
1.185198,-1.603115,1.609283,-1.292448,-0.476573,0.458527,0.751956,-0.890842,-0.254372,0
0.917278,1.174093,-0.98741,0.234979,0.369276,0.328903,0.220929,-0.624155,-0.095885,0
-2.8227,-0.199078,1.533876,-0.253178,0.439,0.138806,1.114332,0.063639,-0.249948,0
-0.945582,1.176554,-0.377471,-0.85682,-0.476629,0.248768,-0.898745,-0.506138,0.074148,0
2.508416,0.647311,-0.682303,2.381233,1.459498,-0.388788,-0.108507,0.720942,-0.221854,0
2.081211,0.97777,-1.076873,1.864445,1.216428,-0.341881,-0.414705,0.855581,-0.369547,1
-3.499752,1.126282,0.423873,0.581453,0.334684,-0.11216,-0.316739,-0.206165,0.024785,0
-0.812739,-0.867199,2.727259,-1.03235,-0.319746,0.31907,0.279975,-0.458751,1.162251,1
-2.430881,-7.584246,-1.361773,-1.372783,-0.584693,-0.086981,-1.420492,0.752034,-0.76295,1
-0.84821,1.297392,-0.68466,-0.662445,0.413653,0.436447,0.788564,0.109005,-0.291383,0
-1.30741,-1.816129,1.652733,-1.663935,-1.013538,0.222744,-0.000978,-0.868515,-1.100606,0
-2.922476,0.991643,0.426569,-0.428415,0.9709,0.349979,1.726926,0.766177,-0.098778,1
0.289322,0.825207,-0.719256,-1.234837,-0.227779,-0.070279,-1.280382,1.465403,-0.712717,1
-1.964979,1.57254,-0.493947,0.146561,0.077441,0.066398,-0.628965,-0.407495,-0.0259,1
-2.98053,1.10142,0.111609,-1.223463,0.027095,0.305763,0.316435,0.386106,-0.246422,1
-5.050281,1.564603,0.529931,0.744535,0.730683,-0.160389,0.102217,0.300646,0.072111,0
1.986622,-2.377749,1.01029,0.807102,-0.417865,0.081112,-1.22533,-1.889791,1.572437,1
0.054022,0.641453,-0.490785,-0.635497,0.157459,0.422906,0.616386,-0.294854,-0.443299,0
-5.329114,1.644715,0.540635,0.545404,0.525556,-0.179646,-0.232773,0.266034,0.102319,1
-1.644318,0.586393,0.388891,-1.464875,-0.197818,0.398739,0.326994,0.061902,-0.166206,1
2.06791,1.267337,-1.768047,-0.92975,-1.058205,-0.209812,-3.220317,0.357327,-0.694155,1
-0.102798,0.202559,0.386142,-0.233933,0.439377,0.359926,1.002358,-0.243082,-0.017216,0
-2.882408,1.263827,0.237234,0.936515,0.892235,-0.008918,0.558291,-0.001631,0.049401,1
1.687538,1.079409,-1.355925,-0.026461,1.018771,0.61396,1.813964,-0.056047,-0.449705,1
1.174749,-0.360542,0.275739,0.080561,0.431968,0.397941,0.777462,-0.595321,0.476349,1
3.597431,0.231698,-0.713123,-1.230061,0.119244,0.826693,1.230647,-0.549281,-0.07606,0
3.283838,-0.180465,-0.120131,-0.626926,0.585238,0.197777,0.496906,1.34785,-0.295341,0
-4.847127,1.132833,0.875094,1.143527,0.663534,-0.270271,-0.219295,0.029424,0.33572,1
-2.304587,1.418343,-0.251801,0.161278,0.889194,0.239625,1.055003,0.313331,-0.158167,0
2.261167,-0.237082,-0.951232,0.386508,0.654157,0.484224,0.913186,-0.725377,0.226152,1
1.661127,0.686644,-0.612654,-1.138875,-0.720858,0.449039,-0.897668,-0.951887,0.196559,0
3.078023,0.904066,-1.353612,-0.287818,0.025065,0.533823,0.084033,-0.956158,-0.052382,1
2.0904,0.481721,-0.583551,0.620194,1.163705,-0.052206,0.527053,1.405541,-0.49017,1
-2.015114,1.052669,0.302864,1.43774,1.557608,0.096,1.664594,0.203746,0.168664,1
-1.521677,0.636901,0.605896,-1.160203,-0.079194,0.378933,0.338018,-0.038968,0.133962,0
-1.454917,0.287095,0.720249,-1.260424,0.294561,0.492806,1.291878,0.33556,-0.042342,0
-1.807058,1.577983,-1.000986,1.678617,-2.812564,-1.195298,1.189347,0.480746,0.632522,1
2.799901,0.695992,-0.742735,0.738145,0.720284,0.420915,0.756484,-0.761412,0.451404,0
1.570238,-0.174997,0.725991,0.096398,0.083583,0.308294,0.250616,-0.951342,0.529076,0
2.873021,1.240625,-3.023953,-7.765063,6.312231,-21.268245,1.520926,-3.508739,0.732609,0
2.266904,-0.733863,0.791053,-1.080478,-0.283313,0.542966,0.68025,-0.870213,-0.010951,0
0.72905,1.416383,-1.885356,0.093887,-3.387982,-0.748824,1.319656,0.428226,0.291109,1
0.533844,1.219967,-1.0112,1.0931,0.802967,-0.368347,-0.883918,1.122358,-0.572823,1
2.384409,-0.903073,-1.651197,0.547761,0.549746,0.420609,1.195945,-1.029504,-1.301266,1
-4.457305,0.361031,1.766688,-0.104362,0.385067,-0.009968,0.496236,0.251808,0.226624,1
-1.72842,1.193734,-0.059823,0.309273,0.860542,0.236715,0.994437,0.127889,0.022552,1
0.421227,1.458827,-1.876582,-0.089508,-3.287795,-0.698188,1.625026,0.643259,0.211199,0
-2.598106,1.160128,0.189104,0.149999,0.826587,-0.351234,-0.340023,2.015823,-0.458909,1
3.112158,0.848171,-1.22623,1.171118,0.30292,-0.324773,-1.701092,0.300823,-0.252832,0
3.048999,0.715326,-0.98969,0.222625,0.274139,0.461901,0.307315,-1.00919,0.122922,0
2.884911,0.33431,-0.973682,0.581403,-3.042251,-1.199519,0.744861,1.945936,0.574614,1
3.000601,0.992204,-1.186879,1.305072,0.431698,0.223973,-0.28259,-1.330286,0.380106,1
2.627794,-0.30873,0.256163,0.642339,0.269905,-0.270635,-0.936223,0.504632,-0.216085,1
1.650751,-1.076249,1.569599,-0.348005,-0.233435,-0.2216,-1.08706,0.633839,0.142105,1
-0.215018,-6.079525,4.336024,-1.648321,-1.204453,-0.350398,-0.488514,0.138196,-1.124969,1
-2.842643,-19.768052,-3.715931,0.306043,0.581562,0.077897,1.634974,-0.442778,-3.178594,1
-0.21321,-3.150573,2.364011,0.415958,0.069299,-0.4471,-0.825204,0.557347,0.337162,1
-0.330463,-0.336106,1.277406,1.047518,0.598178,-0.513514,-0.965882,1.176946,0.466848,1
-1.798507,1.285189,-0.507171,-1.941753,-0.680693,0.40583,-0.660704,0.010735,-0.234995,0
0.289322,0.825207,-0.719256,-1.234837,-0.227779,-0.070279,-1.280382,1.465403,-0.712717,1
-1.241161,1.221697,-0.198858,0.732578,0.146122,-0.022109,-0.743025,-0.740596,0.213396,1
-1.458254,-1.379087,2.003719,-0.258756,-0.106322,-0.471874,-0.708788,1.041424,-0.910674,0
-1.960221,1.61521,-0.393383,1.371788,0.543302,-0.127484,-0.546955,-0.616356,0.158997,0
0.574903,-0.669631,1.269105,-0.997498,0.205694,-0.032342,-0.069554,1.661621,0.003239,1
-0.892731,1.275791,-1.035858,2.082802,-2.826706,-1.247244,1.008881,0.177322,0.706633,1
3.515866,0.620989,-0.978841,-0.122143,0.157545,0.5539,0.336733,-0.984265,0.218896,0
-1.3971,-5.444633,-1.265074,-1.314994,-0.536892,-0.124238,-0.758559,0.922679,-2.149984,1
-3.509153,-5.070195,-0.372791,-0.091483,0.227903,-0.324228,-1.366781,1.229306,0.545147,1
-1.170038,0.91518,0.051608,0.234232,0.534172,0.203788,0.562551,-0.23572,-0.023149,1
-3.926638,0.600963,0.871079,0.75486,0.29093,-0.20409,-0.338979,-0.328994,-0.042336,1
-3.12376,1.425017,-0.090281,-0.638054,0.796496,0.358578,1.374859,0.740229,-0.301459,0
-3.355689,-1.510638,2.783881,-1.369923,-0.539719,-0.45958,-1.10026,1.62851,-0.488537,1
-1.229082,0.948826,-0.094158,-0.458588,-0.026549,0.23441,-0.154272,-0.31824,-0.023785,0
-3.087995,1.370036,-0.137708,-0.822235,-0.266461,0.124291,-0.715786,0.014781,-0.086375,1
0.575128,-2.896177,4.06703,0.555273,0.348878,-0.45182,0.272054,0.635001,0.167991,1
1.763881,1.321061,-1.505917,-0.128544,-0.481097,0.270825,-1.296237,-1.25216,-0.049893,0
-1.483976,0.829406,-0.115265,1.114534,0.277634,-0.113617,-0.519978,-0.849258,-0.174709,0
1.98598,0.343639,-0.276337,-0.90167,-0.042652,0.573542,0.494998,-0.569597,0.130794,1
0.393813,1.213406,-0.93064,-0.24312,0.395614,0.418011,0.565382,-0.291798,-0.216471,0
2.552172,0.312529,-0.29918,1.053006,0.857482,-0.204444,-0.29633,0.835553,-0.194947,0
3.269814,-3.42496,4.449268,0.233662,-0.36625,-0.358193,-0.739556,-0.130485,1.039415,1
-2.56625,1.210927,0.313031,1.534079,0.689163,-0.189276,-0.264458,-0.490582,0.324954,1
1.642923,-0.537604,0.883142,-0.410555,0.373683,0.500958,1.285354,-0.397469,0.41353,1
-3.07237,0.542199,0.1864,-1.538355,-0.56705,0.240456,-0.583339,-0.01876,-0.200112,0
-0.297528,0.370965,0.569255,-0.659715,-0.124989,0.322598,0.034927,-0.469758,0.330636,1
-4.414092,1.484403,-0.131448,-1.854464,-0.433707,0.240041,-0.481701,0.606727,-0.371571,1
-0.901785,1.345106,-0.633771,0.041127,0.525082,0.281277,0.508405,-0.137758,-0.170633,0
-0.538297,-0.574459,1.914816,-0.646636,-0.027691,0.300788,0.587936,-0.441065,0.58065,1
-0.877787,1.216481,-0.351853,0.749787,0.109231,-0.010359,-0.809993,-0.823675,0.173826,1
1.113155,1.19663,-1.380393,-1.897353,-0.336252,0.707174,0.263113,-0.182163,-0.492751,0
-0.27597,-0.819303,1.665184,-0.105135,0.579264,-0.224696,0.183398,1.567701,-0.081933,1
-2.947723,1.381125,-0.097329,-0.617351,-0.124357,0.122876,-0.525137,-0.031308,-0.087499,1
-0.404494,1.124445,-0.517459,0.467445,0.481336,0.192971,0.227747,-0.464514,-0.046769,0
2.03224,-0.774771,0.926456,0.407809,-0.466218,0.10702,-0.834637,-1.67152,0.533219,0
-2.395264,0.81631,0.448413,0.599821,0.418105,-0.016816,-0.009019,-0.309413,0.124453,0
2.523347,-0.376268,0.031432,0.039568,0.229468,-0.126405,-0.582477,0.799013,-0.461795,0
-1.899546,-2.994951,-0.950835,-1.419455,-0.537588,0.410956,-0.454483,-0.442683,0.035521,1
2.938034,-1.096279,1.173562,-0.105288,0.560286,0.004114,0.392642,1.114836,0.101153,1
2.718944,0.444399,-1.191572,0.818381,-2.436384,-0.562836,3.231209,0.547595,0.532426,1
2.195583,-0.135875,-0.243843,-0.925603,-3.712729,-0.495562,2.058374,0.308864,0.657223,1
-0.83596,1.276645,-0.564754,0.041742,0.285794,0.222512,0.025976,-0.329762,-0.059505,1
-0.331412,1.060026,-0.639449,0.035702,0.761123,-0.177653,-0.242937,1.736805,-0.672694,1
2.587888,0.568636,-0.866226,-0.596519,-0.057682,0.540964,0.239557,-0.819256,-0.067043,1
-2.8227,-0.199078,1.533876,-0.253178,0.439,0.138806,1.114332,0.063639,-0.249948,0
3.329441,0.791506,-1.290743,-0.702454,-0.051662,0.63961,0.264835,-0.856908,-0.040599,0
-2.015114,1.052669,0.302864,1.43774,1.557608,0.096,1.664594,0.203746,0.168664,1
0.514277,-3.477778,-0.983752,0.758584,0.341574,-0.326835,-0.632268,0.49676,-1.349186,1
-0.905927,1.452094,-0.634594,1.237078,0.844046,0.058928,0.279822,-0.443959,0.017138,0
1.450074,1.045062,-1.452295,1.156537,-3.459927,-1.54031,-0.758054,1.458395,0.316495,0
-2.029808,1.475623,-0.754362,1.520829,-3.022617,-1.224868,0.881516,0.414852,0.764491,0
-0.250689,1.423129,-1.070566,-0.970075,-0.436308,0.344265,-0.758183,-0.514171,-0.238544,1
3.459123,0.045778,-0.338521,0.582782,0.950926,-0.000821,0.296425,1.097094,-0.097579,1
-3.847457,1.317429,0.278916,0.625504,0.640081,-0.065172,0.147121,0.109086,0.01128,1
-1.325227,1.444515,-0.695048,-0.708533,-0.234437,0.247826,-0.603083,-0.321271,-0.15922,0
-1.763592,1.584408,-0.641737,0.653917,0.406996,0.030465,-0.308767,-0.384604,-0.077295,0
0.968805,0.078291,-0.919876,1.363188,-2.781077,-1.451348,0.449338,2.023455,0.741798,1
-0.029464,1.428555,-1.056473,-0.331283,-0.22667,0.252509,-0.752915,-0.697168,-0.153207,0
2.854504,-0.182574,0.209083,2.316966,1.000084,-0.486424,-0.604252,0.225949,-0.099672,0
0.430219,-0.123748,0.7876,2.123829,0.936797,-0.623949,-1.012499,0.742764,0.434846,1
-2.122839,0.847773,-0.62562,-0.19253,-4.266114,-1.132183,-0.229054,0.205237,0.406759,1
0.261483,-6.099672,-1.261356,4.227526,-3.507029,-1.907451,2.049797,-2.377836,-4.937676,1
1.992995,-1.077843,2.063437,1.724337,0.517084,-0.542686,-0.985412,0.191106,0.712021,0
3.856312,0.328888,-0.857522,-0.767692,0.089088,0.162925,-0.664704,1.039624,-0.1083,0
-1.325227,1.444515,-0.695048,-0.708533,-0.234437,0.247826,-0.603083,-0.321271,-0.15922,0
-0.45838,1.381649,-1.34979,0.460532,-3.362581,-0.92507,1.036224,0.445677,0.52996,1
-0.908861,0.186355,0.668442,0.37937,0.353702,0.123409,0.419749,-0.533712,0.00619,0
-1.709857,-0.146408,-0.002491,0.378423,-3.933962,-1.167088,0.50376,-0.007452,0.269314,0
2.87956,-0.72175,0.42284,-0.244333,0.118606,-0.059299,-0.560533,0.834484,-0.10405,0
1.739598,-1.742731,2.329737,0.6745,0.31375,-0.349991,-0.634229,0.655002,0.790742,1
-2.882408,1.263827,0.237234,0.936515,0.892235,-0.008918,0.558291,-0.001631,0.049401,1
1.231873,0.315576,-0.1627,-0.162769,0.815074,-0.002028,0.377619,1.60533,-0.479457,0
1.079978,1.500528,-1.401646,0.896591,0.101102,0.106957,-0.89969,-1.174254,-0.030699,0
0.473611,1.249372,-1.165669,-0.472765,0.227875,0.438149,0.359383,-0.314343,-0.335141,1
0.752768,1.382694,-1.688509,0.65338,-3.729627,-0.977425,0.239364,-0.14296,0.577521,1
2.906335,0.982862,-1.382962,-0.425872,-0.338764,0.464237,-0.600544,-1.171311,-0.020839,1
1.183413,1.143822,-1.029655,1.513675,1.077567,-0.354015,-0.538176,1.03248,-0.501532,0
2.9207,-2.775428,2.892307,-1.042987,-0.906941,0.363825,0.181525,-1.530996,0.515525,1
1.444678,1.369983,-1.732691,-1.134203,-0.486675,0.505294,-0.632333,-0.736113,-0.413219,0
0.473611,1.249372,-1.165669,-0.472765,0.227875,0.438149,0.359383,-0.314343,-0.335141,1
2.132646,1.166987,-1.246697,1.808142,0.755227,0.112251,-0.010774,-1.237655,0.078253,0
-1.961666,1.504872,-0.883573,1.587471,-2.824358,-1.190413,1.229245,0.553564,0.667296,1
-0.584718,0.315778,0.378639,-0.870164,0.234432,0.433173,0.952114,-0.013709,-0.10257,1
3.000604,-1.132127,1.826985,-0.484543,-0.627965,0.359677,-0.47904,-1.435803,1.345739,1
2.966498,0.727126,-1.072398,0.461416,0.247915,-0.170967,-1.300433,0.62939,-0.294748,0
-2.554675,1.484069,-0.477606,-0.807088,-0.116382,0.202837,-0.411398,0.044766,-0.224126,1
2.2727,0.720055,-0.609868,1.783789,0.83024,-0.412252,-1.099491,0.589038,0.054522,0
0.665512,1.193595,-0.81565,0.86231,0.251731,0.117817,-0.490144,-0.985013,0.117853,1
-3.395507,0.347904,1.438021,-0.620926,-0.21239,0.043033,-0.324409,-0.115013,0.275639,1
1.180817,-2.236464,2.179092,0.23557,-0.004507,-0.384488,-0.522367,0.471426,-0.456543,1
2.306653,-0.297798,-0.252068,0.414708,0.748132,-0.070701,-0.095287,1.092565,-0.080962,1
-0.790527,-1.722379,2.14862,0.585152,-0.864457,-0.275682,-1.229374,-1.882282,-0.35137,0
1.687538,1.079409,-1.355925,-0.026461,1.018771,0.61396,1.813964,-0.056047,-0.449705,1
-3.080121,1.141021,0.294117,-1.144965,-0.314529,0.193999,-0.488282,0.084222,0.039588,1
3.418116,1.17246,-2.180689,-1.482502,-1.123772,0.016412,-2.84378,0.372108,-0.867073,0
1.204317,0.411603,-0.046728,-0.64452,0.109699,0.486639,0.511885,-0.41564,0.281033,1
-5.252263,0.822022,1.426634,-0.820216,0.110593,0.05507,0.228755,0.493948,0.048465,0
2.569136,-0.262922,0.073427,-0.258702,0.417502,0.003449,-0.063189,1.092268,-0.381331,0
1.805752,0.291006,-0.167928,0.209029,0.799477,-0.062621,0.123897,1.325633,-0.338439,0
-3.976198,0.286196,1.71873,0.083821,0.11293,-0.102961,-0.09594,-0.164131,0.208489,1
1.119307,-3.630701,5.435568,-0.131953,-0.148475,-0.368672,-0.026293,0.417459,0.95488,1
3.293464,0.9906,-1.602417,-0.087446,0.416922,0.599503,0.747314,-0.761434,-0.229554,1
-3.813268,1.17266,0.638394,0.539119,0.924859,0.02813,0.852742,0.372136,0.107658,0
-1.493436,-6.596114,5.355909,1.990962,-0.794016,-1.302752,-1.623051,-0.976106,-1.309279,1
-1.873433,1.183742,-0.02109,0.963605,0.517176,-0.032435,-0.140206,-0.468567,0.115709,0
-2.083644,1.589282,-0.450371,0.5977,0.353511,0.010949,-0.38819,-0.381259,-0.01036,0
2.757477,0.540419,-0.884548,-0.193759,0.815382,0.127202,0.397799,1.418983,-0.552981,0
-0.971577,1.509924,-0.903806,0.294601,0.11382,0.102582,-0.597104,-0.549899,-0.139595,1
-7.180045,-10.683655,-7.180546,-1.415598,1.006933,1.084498,-0.750762,0.397489,3.655476,1
-2.505205,0.497054,0.980485,-0.390494,-0.383772,0.010749,-0.837361,-0.488875,0.268735,0
-1.157111,1.325885,-0.289123,1.78599,0.849457,-0.103836,-0.054064,-0.686389,0.201524,0
3.991076,-1.509495,0.859946,1.01509,0.207178,-0.298572,-0.655499,-0.063866,-0.448808,0
1.894079,-1.063835,1.162427,-0.837885,0.205603,0.018043,0.11379,1.365158,-0.118054,0
-1.832711,-1.383307,0.245948,1.991481,-3.26123,-1.407761,1.147955,-0.339851,-0.010079,0
-2.162164,0.768048,0.288037,-0.118636,-0.364459,-0.021163,-1.015482,-0.6537,-0.055845,0
0.261483,-6.099672,-1.261356,4.227526,-3.507029,-1.907451,2.049797,-2.377836,-4.937676,1
-2.634516,0.040807,0.887388,-1.259747,0.296425,0.388995,1.439488,0.437411,-0.59069,1
2.374313,0.655382,-0.71829,0.092734,0.103685,0.392538,-0.010758,-0.945183,0.24755,0
-4.4036,-0.377319,0.972707,-0.833641,0.333395,0.160744,1.190482,0.522116,-0.876502,1
-0.785228,0.95472,-0.179502,0.055049,-0.245083,0.075116,-0.946665,-0.792112,0.131258,0
1.119307,-3.630701,5.435568,-0.131953,-0.148475,-0.368672,-0.026293,0.417459,0.95488,1
-0.468539,0.254252,0.727392,0.045339,0.403195,0.24689,0.596451,-0.283169,0.397431,1
3.073536,-0.693455,0.876793,-0.534232,0.326485,0.083693,0.055558,1.074572,0.188371,0
0.349609,-3.506111,-4.200675,2.057444,-2.903687,-0.929812,0.722233,-0.619076,0.648372,1
-3.087995,1.370036,-0.137708,-0.822235,-0.266461,0.124291,-0.715786,0.014781,-0.086375,1
0.448317,-2.473539,1.726247,1.54783,0.07484,-0.14247,-0.206762,-1.770952,0.354071,1
3.158275,0.387096,-0.563999,0.575504,0.499981,-0.122949,-0.778303,0.764739,0.010829,0
-5.749196,1.845873,0.085542,2.688848,-2.588091,-1.695099,0.577344,0.778694,0.98026,1
-0.567743,1.23909,-0.695136,-0.167029,0.269123,-0.259655,-1.164478,1.431847,-0.60921,0
1.298897,0.955297,-1.006563,-0.537649,0.814932,0.659003,1.722674,0.121731,-0.260674,1
1.865493,-1.168912,1.672792,-0.641915,0.289087,-0.016117,0.091745,1.381698,0.377337,1
-0.552705,-1.736569,2.126894,0.201168,-0.576293,-0.094023,-0.36001,-1.509066,-0.474565,0
1.311866,1.471257,-1.449248,0.937134,0.159589,0.128684,-0.779995,-1.181612,-0.055671,1
2.370216,0.168175,-1.986317,0.166935,0.389597,0.503613,0.37897,-0.902618,-0.255734,1
-5.466007,1.434279,1.058681,0.638591,0.309557,-0.271193,-0.667596,0.024707,0.366617,1
3.834094,-0.302381,0.050001,-0.064756,0.508894,0.075075,-0.041464,0.978519,0.124554,0
-2.634516,0.040807,0.887388,-1.259747,0.296425,0.388995,1.439488,0.437411,-0.59069,1
-5.10174,-1.59988,-0.072231,-1.790619,0.184108,0.452562,0.523849,0.825279,0.697729,1
-1.354227,0.514102,0.655203,-0.782371,-0.320645,0.222132,-0.369834,-0.426986,0.225927,0
-1.697603,0.923342,-0.20893,-0.492154,-0.377032,0.108287,-0.866346,-0.497697,-0.180955,1
-2.669702,-0.527629,0.229568,0.908212,0.432734,-0.119939,0.438464,-0.487655,-1.061479,1
1.661127,0.686644,-0.612654,-1.138875,-0.720858,0.449039,-0.897668,-0.951887,0.196559,0
-0.785228,0.95472,-0.179502,0.055049,-0.245083,0.075116,-0.946665,-0.792112,0.131258,0
0.533844,1.219967,-1.0112,1.0931,0.802967,-0.368347,-0.883918,1.122358,-0.572823,1
-2.162164,0.768048,0.288037,-0.118636,-0.364459,-0.021163,-1.015482,-0.6537,-0.055845,0
3.418116,1.17246,-2.180689,-1.482502,-1.123772,0.016412,-2.84378,0.372108,-0.867073,0
3.484332,-0.329943,-0.448537,0.108712,-3.099971,-1.060668,1.320541,1.939395,0.428472,0
-5.050281,1.564603,0.529931,0.744535,0.730683,-0.160389,0.102217,0.300646,0.072111,0
2.709923,-1.017604,0.855227,-0.075727,0.563536,-0.006438,0.385895,1.040664,-0.21324,0
3.810595,0.586635,-1.261506,0.067036,0.458337,0.045619,-0.491611,0.878314,-0.43916,1
2.635764,0.391212,-0.350978,0.534086,0.701169,0.451701,1.001719,-0.72686,0.396013,0
3.163399,-0.888326,1.184889,1.48495,1.08996,-0.237085,0.187363,0.821655,0.702531,1
-1.152109,0.795046,-1.434363,1.091584,-2.560417,-0.914323,2.124644,0.867957,0.542247,1
-0.796918,-3.477018,1.832325,1.263746,-0.410888,-0.27923,-0.858577,-2.03202,-0.017367,1
4.111233,0.08103,-1.049152,-0.041714,-3.051496,-0.950613,1.313392,2.058848,0.563775,0
2.025408,-1.478196,1.561149,0.814475,0.705196,-0.269409,0.285013,0.751674,-0.260632,0
-3.218693,1.524893,-0.282419,-0.421864,0.487986,0.21099,0.52373,0.434716,-0.288668,1
2.912853,-1.337035,1.680847,-0.768174,0.620119,0.199176,1.108936,1.37772,0.141947,1
3.357875,0.203518,-0.710239,-1.71163,-0.094069,0.312354,-0.373977,1.433526,-0.265363,1
-1.240933,1.519454,-0.630642,1.027304,0.522584,0.00527,-0.277768,-0.557296,0.029592,1
-0.772603,1.255256,-0.698175,-1.109651,-0.417312,0.337909,-0.616888,-0.337067,-0.147609,1
1.124032,1.340109,-1.624022,-1.955805,-0.653068,0.641149,-0.398084,-0.40227,-0.536515,1
2.627794,-0.30873,0.256163,0.642339,0.269905,-0.270635,-0.936223,0.504632,-0.216085,1
-0.830903,1.536793,-0.975822,-0.579393,-0.185408,0.267323,-0.576418,-0.425418,-0.242373,0
2.906335,0.982862,-1.382962,-0.425872,-0.338764,0.464237,-0.600544,-1.171311,-0.020839,1
-2.054979,0.29843,-0.531932,-0.596683,0.231091,0.301756,0.255965,0.041684,-0.042277,1
-0.790527,-1.722379,2.14862,0.585152,-0.864457,-0.275682,-1.229374,-1.882282,-0.35137,0
1.436826,-1.088929,0.496586,0.484031,-0.427749,-0.509222,-1.977958,0.25959,-0.63316,1
3.336037,-1.064725,1.342217,-1.145894,0.033608,0.720466,1.272821,-0.506622,1.025474,0
-3.75482,-6.154192,0.60997,-1.620478,-0.676375,0.312229,-0.152445,-0.607032,0.240078,1
-2.029808,1.475623,-0.754362,1.520829,-3.022617,-1.224868,0.881516,0.414852,0.764491,0
1.436826,-1.088929,0.496586,0.484031,-0.427749,-0.509222,-1.977958,0.25959,-0.63316,1
2.670974,0.867675,-1.300956,-0.725421,-0.136665,0.571369,0.040169,-0.823391,-0.138496,0
1.204317,0.411603,-0.046728,-0.64452,0.109699,0.486639,0.511885,-0.41564,0.281033,1
-2.403738,0.855728,0.538761,-0.318351,0.402829,0.220353,0.570884,0.143415,0.144106,1
0.325112,-0.00721,0.427508,-1.042284,0.286814,0.553326,1.381713,-0.08234,-0.191866,0
