@relation dr-weka.filters.unsupervised.attribute.Standardize

@attribute quality numeric
@attribute pre-screening numeric
@attribute MA_detection_alpha0.5 numeric
@attribute MA_detection_alpha0.6 numeric
@attribute MA_detection_alpha0.7 numeric
@attribute MA_detection_alpha0.8 numeric
@attribute MA_detection_alpha0.9 numeric
@attribute MA_detection_alpha1.0 numeric
@attribute exudates_0 numeric
@attribute exudates_1 numeric
@attribute exudates_2 numeric
@attribute exudates_3 numeric
@attribute exudates_4 numeric
@attribute exudates_5 numeric
@attribute exudates_6 numeric
@attribute exudates_7 numeric
@attribute distance_macula_optic_disc numeric
@attribute diameter_optic_disc numeric
@attribute AM_FM_based_classification numeric
@attribute Class {0,1}

@data
0.059028,0.298083,0.529711,0.543042,0.651567,0.696331,0.730568,0.453518,-0.936885,-0.978487,-0.74184,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,0.240195,-0.104281,-0.71141,1
0.059028,0.298083,0.412619,0.460074,0.563869,0.743691,0.9356,1.446793,-0.315167,0.405411,-0.230222,-0.379578,-0.22573,-0.200818,-0.214874,-0.208009,-0.970341,0.467025,-0.71141,0
0.059028,-3.351852,-0.524116,-0.494061,-0.488514,-0.487674,-0.397103,-0.473539,-0.881433,-0.743842,-0.743503,-0.467327,-0.22573,-0.200818,-0.214874,-0.208009,0.373432,-1.60733,-0.71141,1
0.059028,0.298083,-1.148606,-1.157807,-1.146253,-1.103357,-1.114712,-1.003285,0.48075,-0.716579,-0.579852,-0.447361,-0.22573,-0.200818,-0.214874,-0.208009,0.257839,-0.883223,-0.71141,0
0.059028,0.298083,0.334558,0.41859,0.52002,0.45953,0.628053,0.3873,-0.972466,-1.012044,-0.742666,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,0.443507,-0.046158,-0.71141,1
0.059028,0.298083,-0.875391,-0.950386,-0.970855,-1.008637,-1.063455,-1.069504,2.343031,3.260065,3.151745,1.435035,0.074923,-0.102584,-0.028085,0.026447,1.996901,-1.132319,-0.71141,1
0.059028,0.298083,0.802925,0.916399,1.002361,1.169933,1.294404,1.645448,-0.878373,-0.956552,-0.703117,-0.45276,-0.223865,-0.200818,-0.214874,-0.208009,0.883958,-0.536215,-0.71141,1
0.059028,0.298083,-1.187636,-1.199291,-1.233951,-1.198078,-1.16597,-1.003285,-0.307395,-0.597271,-0.561277,-0.380344,-0.208867,-0.190186,-0.214874,-0.208009,-3.142974,-0.576673,1.404438,0
0.059028,0.298083,-1.382789,-1.406712,-1.409348,-1.387519,-1.319744,-1.20194,0.085833,-0.69677,-0.588573,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,-0.816609,0.384606,1.404438,0
0.059028,0.298083,-0.875391,-0.908902,-0.883157,-0.961277,-0.909681,-0.870849,1.864413,2.475817,1.734286,0.17836,-0.217358,-0.198944,-0.212391,-0.202477,0.525025,-0.578902,1.404438,0
0.059028,0.298083,-1.226667,-1.240775,-1.233951,-1.198078,-1.114712,-1.135722,-0.435994,-0.17213,-0.154269,-0.374096,-0.22573,-0.200818,-0.214874,-0.208009,1.706261,0.146265,-0.71141,0
0.059028,0.298083,0.256497,0.294137,0.344622,0.45953,0.525537,0.585954,-0.585551,-0.673967,-0.569926,-0.455679,-0.22573,-0.200818,-0.214874,-0.208009,-0.716129,1.260122,-0.71141,1
0.059028,0.298083,-0.602177,-0.577029,-0.532363,-0.487674,-0.448361,-0.274884,-0.974166,-0.972053,-0.708253,-0.414123,-0.216687,-0.194747,-0.214874,-0.208009,1.292543,0.216368,-0.71141,0
0.059028,0.298083,-0.992483,-0.99187,-1.058554,-1.055997,-0.960939,-0.870849,-1.016389,-1.028735,-0.750013,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,-0.077641,0.791965,-0.71141,1
0.059028,0.298083,-1.109575,-1.157807,-1.146253,-1.103357,-1.012197,-1.003285,0.192616,-0.302244,-0.54548,-0.44732,-0.224185,-0.197187,-0.205249,-0.197286,0.458121,0.10603,1.404438,0
0.059028,0.298083,1.037109,1.165304,1.265457,1.501455,1.755724,2.506286,-0.750896,-1.021613,-0.713834,-0.462776,-0.22573,-0.200818,-0.214874,-0.208009,-0.716557,-1.021647,-0.71141,0
0.059028,0.298083,-0.719269,-0.742966,-0.751609,-0.771836,-0.653392,-0.473539,-0.888857,-0.868338,-0.719487,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,0.541777,0.445626,-0.71141,0
0.059028,0.298083,-0.367993,-0.369609,-0.356966,-0.250873,-0.192072,-0.01001,-0.97699,-0.964842,-0.743872,-0.463411,-0.22573,-0.200818,-0.214874,-0.208009,1.285129,-0.908578,-0.71141,0
0.059028,-3.351852,-1.460851,-1.48968,-1.497047,-1.482239,-1.422259,-1.334377,0.623243,-0.300027,-0.349694,-0.466016,-0.22573,-0.200818,-0.214874,-0.208009,-1.246081,0.757526,1.404438,0
0.059028,0.298083,1.037109,1.123819,1.265457,1.359374,1.550693,1.976539,-0.770693,-0.8074,-0.523108,-0.308205,-0.165837,-0.190661,-0.211027,-0.208009,-0.957901,0.368111,-0.71141,1
0.059028,0.298083,-0.758299,-0.742966,-0.839308,-0.771836,-0.70465,-0.672194,-0.80763,-0.898355,-0.733771,-0.463041,-0.22413,-0.197058,-0.204905,-0.185798,1.162764,-1.224212,1.404438,1
0.059028,0.298083,2.481242,2.617248,2.844031,3.111702,3.498489,4.492836,-0.702833,-0.685624,-0.477295,-0.286301,-0.123804,-0.200818,-0.214874,-0.208009,0.446216,-0.880437,-0.71141,1
0.059028,-3.351852,-0.992483,-0.99187,-0.970855,-0.913916,-0.909681,-0.937067,0.292341,1.055477,1.373063,0.612286,-0.060474,-0.136254,-0.209841,-0.202399,-0.724755,-0.113643,-0.71141,0
0.059028,0.298083,0.373588,0.460074,0.563869,0.601611,0.781826,1.049483,-0.104299,0.479426,0.808952,1.379314,0.780539,0.278851,-0.067085,-0.208009,0.918212,-1.116939,-0.71141,0
0.059028,0.298083,-0.407024,-0.369609,-0.356966,-0.392954,-0.397103,-0.473539,-0.581191,-0.607757,-0.515404,-0.357557,-0.217883,-0.200818,-0.214874,-0.208009,1.443673,-1.480219,1.404438,0
0.059028,0.298083,1.817721,1.912018,1.923196,1.880337,1.909498,1.446793,-0.017805,0.376694,0.102755,0.015858,-0.083712,-0.100557,-0.214874,-0.208009,1.269909,-1.064278,-0.71141,1
0.059028,-3.351852,0.256497,0.335621,0.432321,0.41217,0.269248,0.519736,-0.690101,-0.482852,-0.697472,-0.458333,-0.22326,-0.199367,-0.211027,-0.199438,-0.945746,-0.059254,-0.71141,1
0.059028,0.298083,-0.094779,-0.037736,-0.181569,-0.440314,-0.602134,-0.605975,1.235064,-0.23116,0.163621,0.447029,0.643011,-0.18247,-0.214874,-0.208009,0.967935,1.239113,1.404438,1
0.059028,-3.351852,-1.265697,-1.323743,-1.365499,-1.387519,-1.319744,-1.20194,-0.292555,-0.698259,-0.555124,-0.465271,-0.22573,-0.200818,-0.214874,-0.208009,0.115655,0.10213,-0.71141,1
0.059028,0.298083,-0.758299,-0.908902,-0.927006,-0.913916,-0.858423,-0.80463,0.797605,1.768652,0.415289,-0.076922,-0.196218,-0.195343,-0.210036,-0.202617,-1.732691,-0.989549,1.404438,1
0.059028,0.298083,3.417976,3.198025,2.756332,2.022417,1.704466,1.248138,-0.706993,-0.554803,-0.455783,-0.049347,0.09491,0.359488,0.997019,1.603658,0.498506,2.296241,-0.71141,1
0.059028,0.298083,0.607772,0.708978,0.826964,0.838412,1.038115,1.380574,-0.624372,-0.341738,-0.353732,-0.412534,-0.22573,-0.200818,-0.214874,-0.208009,-0.494852,-0.835465,-0.71141,0
0.059028,-3.351852,-1.187636,-1.199291,-1.190102,-1.245438,-1.217228,-1.20194,1.786629,0.041837,0.081249,-0.206721,-0.191886,-0.199836,-0.212271,-0.208009,-0.445022,-0.605483,-0.71141,1
0.059028,0.298083,1.505476,1.538661,1.616251,1.738256,1.806982,1.976539,-0.412909,-0.20484,-0.154788,0.086464,-0.056816,-0.099382,-0.156409,-0.173275,0.805114,-0.499882,-0.71141,1
0.059028,0.298083,-1.070544,-1.074839,-1.102403,-1.103357,-1.063455,-1.003285,-0.496113,-0.447606,-0.64581,-0.448086,-0.22573,-0.200818,-0.214874,-0.208009,0.976632,1.234376,1.404438,0
0.059028,0.298083,-1.070544,-1.074839,-1.058554,-1.008637,-0.909681,-1.069504,0.408793,-0.211254,-0.263856,-0.364,-0.221955,-0.200818,-0.214874,-0.208009,0.191862,-1.339398,-0.71141,0
0.059028,0.298083,0.568742,0.667494,0.651567,0.50689,0.628053,0.585954,-0.340302,0.190595,-0.351596,-0.146732,-0.154023,-0.196422,-0.214874,-0.208009,0.392964,1.208074,-0.71141,0
0.059028,0.298083,1.895782,1.787565,1.484703,1.169933,0.781826,0.3873,1.077068,0.698564,0.534761,0.334208,0.103564,-0.172626,-0.214874,-0.208009,0.235133,2.604797,-0.71141,1
0.059028,0.298083,1.973844,1.870534,1.747799,1.454095,1.089373,0.321081,0.643982,0.975487,0.491774,1.242769,1.115681,1.585267,2.485909,2.980348,-0.138022,0.258999,1.404438,1
0.059028,0.298083,1.661599,1.580145,1.572402,1.548815,1.39692,0.983264,-0.389665,-0.410756,-0.339492,-0.294544,-0.179517,-0.178504,-0.199099,-0.190436,0.87772,0.354793,-0.71141,1
0.059028,0.298083,0.685833,0.750462,0.826964,0.696331,0.628053,0.784609,-0.597365,-0.312942,-0.590435,-0.434328,-0.223128,-0.200818,-0.214874,-0.208009,1.970025,0.441837,-0.71141,1
0.059028,0.298083,2.012874,1.663113,1.265457,0.791051,0.525537,0.188645,1.603791,1.527537,1.837718,1.65224,0.860716,0.918405,1.406091,0.799708,-0.408665,0.579871,1.404438,1
0.059028,0.298083,-1.304728,-1.323743,-1.32165,-1.340158,-1.268486,-1.268159,0.592932,-0.053761,0.003342,-0.375872,-0.223368,-0.198968,-0.212422,-0.202544,-0.271864,-0.646999,1.404438,0
0.059028,0.298083,0.022313,0.086717,0.081527,0.175369,0.21799,0.3873,-0.832067,-0.734817,-0.639527,-0.401091,-0.201931,-0.200818,-0.214874,-0.208009,-0.197868,0.7198,-0.71141,0
0.059028,0.298083,-1.031514,-1.033355,-1.058554,-1.055997,-1.012197,-0.80463,1.458569,0.113819,0.160086,-0.377337,-0.222846,-0.200818,-0.214874,-0.208009,0.695438,0.173236,1.404438,1
0.059028,0.298083,0.685833,0.791947,0.870814,0.980492,0.679311,0.453518,-0.1797,-0.068445,0.27824,0.635149,0.148038,0.015135,-0.214874,-0.208009,-1.8002,0.446462,-0.71141,0
0.059028,0.298083,-1.109575,-1.116323,-1.102403,-1.055997,-1.012197,-0.870849,0.966132,-0.16112,0.145227,-0.009741,-0.22573,-0.200818,-0.214874,-0.208009,0.767617,-0.120107,-0.71141,0
0.059028,0.298083,1.427415,1.538661,1.572402,1.596175,1.653209,1.777884,-0.563709,-0.230441,-0.475112,-0.392198,-0.220197,-0.200818,-0.214874,-0.208009,-1.445259,0.425621,-0.71141,0
0.059028,0.298083,0.373588,0.41859,0.47617,0.50689,0.628053,0.3873,-0.409281,-0.36067,-0.232364,-0.062539,-0.067287,-0.117118,-0.214874,-0.208009,1.052696,0.333449,-0.71141,1
0.059028,0.298083,-0.875391,-0.908902,-0.883157,-0.913916,-0.858423,-0.738412,-0.078588,0.375316,0.073442,-0.383783,-0.216774,-0.198988,-0.210021,-0.208009,0.797023,-0.005144,1.404438,0
0.059028,0.298083,-0.836361,-0.825934,-0.839308,-0.866556,-0.909681,-0.80463,0.210536,-0.029886,0.310163,0.013952,-0.196243,-0.199856,-0.214874,-0.208009,0.606613,0.136958,1.404438,1
0.059028,0.298083,0.334558,0.128201,-0.050021,-0.345594,-0.550877,-0.672194,0.479697,1.417881,1.603001,0.746448,0.098167,-0.053255,-0.091326,-0.076113,-0.009526,-0.266277,1.404438,1
0.059028,0.298083,-1.382789,-1.406712,-1.409348,-1.434879,-1.371001,-1.268159,-1.007974,-1.005165,-0.746184,-0.466882,-0.224956,-0.198999,-0.210051,-0.197264,-0.423208,1.082522,1.404438,1
0.059028,0.298083,-0.875391,-0.867418,-0.883157,-0.913916,-0.858423,-0.738412,0.311277,0.89455,-0.200429,-0.36007,-0.216688,-0.198046,-0.209976,-0.20255,0.047896,0.76048,-0.71141,0
0.059028,0.298083,0.685833,0.791947,0.870814,0.980492,1.038115,0.652173,-0.480883,-0.345194,-0.240151,-0.027816,-0.078075,-0.200818,-0.214874,-0.208009,-0.679166,-1.063553,-0.71141,1
0.059028,0.298083,-0.680238,-0.701482,-0.70776,-0.724476,-0.70465,-0.605975,0.936877,0.913165,0.329703,-0.157791,-0.219097,-0.192565,-0.200288,-0.17551,-0.795258,-0.10077,1.404438,0
0.059028,0.298083,-1.148606,-1.157807,-1.146253,-1.103357,-1.012197,-1.003285,0.777932,2.231458,0.817162,-0.262465,-0.21737,-0.200818,-0.214874,-0.208009,2.210158,-1.066339,1.404438,0
0.059028,0.298083,1.544507,1.663113,1.747799,1.832976,1.39692,0.983264,-0.925294,-0.969332,-0.681522,-0.341187,-0.149698,-0.050207,0.059167,0.193217,1.88031,0.046459,-0.71141,1
0.059028,0.298083,0.646803,0.750462,0.870814,1.027853,1.140631,1.513011,-0.332742,0.014915,-0.101344,-0.214778,-0.222514,-0.200818,-0.214874,-0.208009,1.82884,-1.234187,-0.71141,0
0.059028,0.298083,-0.953453,-0.99187,-1.014705,-1.055997,-0.960939,-0.937067,-0.875536,-0.829983,-0.728131,-0.424043,-0.170558,-0.088851,-0.214874,-0.208009,0.353435,-0.921953,1.404438,0
0.059028,0.298083,-0.914422,-0.908902,-0.883157,-0.913916,-0.909681,-0.870849,0.941229,0.852314,0.312096,-0.269156,-0.224141,-0.197084,-0.204975,-0.185954,-0.845445,0.281234,1.404438,0
0.059028,0.298083,0.100374,0.086717,-0.006172,-0.014072,-0.192072,-0.142447,1.146056,1.203028,2.022085,5.454773,7.691071,-0.037494,-0.194376,-0.196593,-0.254755,-0.577063,1.404438,1
0.059028,0.298083,1.07614,1.206788,1.002361,0.791051,0.833084,0.585954,-0.805314,-0.734286,-0.496863,-0.031608,0.266768,0.705835,1.668691,1.704128,-0.331033,2.564006,-0.71141,1
0.059028,0.298083,0.529711,0.62601,0.607718,0.601611,0.525537,0.188645,-0.525492,-0.386205,-0.385881,-0.223396,-0.168169,-0.092312,-0.017833,-0.208009,0.225189,0.612248,-0.71141,1
0.059028,0.298083,-0.407024,-0.452577,-0.576212,-0.724476,-0.807166,-0.672194,1.274407,2.156659,1.22241,0.153413,-0.184619,-0.195297,-0.200237,-0.175399,-1.540962,-0.785033,1.404438,1
0.059028,0.298083,-0.680238,-0.78445,-0.839308,-0.913916,-0.909681,-0.80463,-0.170056,0.074411,-0.148896,-0.385266,-0.223765,-0.197125,-0.205083,-0.186194,0.195319,-2.017755,-0.71141,1
0.059028,0.298083,-1.031514,-1.033355,-1.014705,-1.008637,-0.909681,-1.003285,-0.867349,-0.947827,-0.713023,-0.442154,-0.223246,-0.197899,-0.214874,-0.208009,1.9609,-0.540228,1.404438,1
0.059028,0.298083,-0.641208,-0.618513,-0.620061,-0.535035,-0.602134,-0.539757,3.008341,1.315264,1.498494,0.019504,-0.20435,-0.194908,-0.214874,-0.208009,0.763803,1.26954,-0.71141,1
0.059028,0.298083,1.661599,1.663113,1.747799,1.690896,1.550693,1.446793,-0.307044,-0.196817,-0.194745,-0.231835,-0.165285,-0.154438,-0.172604,-0.148079,-1.096947,0.873381,-0.71141,1
0.059028,0.298083,0.373588,0.41859,0.47617,0.55425,0.781826,0.850828,-0.481411,-0.054021,-0.738149,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,0.096729,-0.303335,-0.71141,1
0.059028,0.298083,0.529711,0.62601,0.651567,0.648971,0.833084,0.983264,-0.645855,-0.457132,-0.512738,-0.38487,-0.206775,-0.174955,-0.188209,-0.182545,-0.794189,2.083088,-0.71141,0
0.059028,0.298083,1.466446,1.248272,1.265457,1.264654,1.499435,1.380574,-0.930109,-1.031991,-0.7373,-0.455358,-0.22512,-0.199384,-0.214874,-0.208009,-0.707681,-0.383358,-0.71141,1
0.059028,0.298083,-1.148606,-1.199291,-1.233951,-1.198078,-1.16597,-1.20194,2.346171,0.268435,0.247188,-0.376297,-0.22367,-0.19985,-0.214874,-0.208009,0.100863,0.572181,1.404438,1
0.059028,0.298083,0.412619,0.501558,0.563869,0.696331,0.628053,0.652173,-0.690765,-0.637374,-0.475349,-0.378691,-0.224463,-0.200818,-0.214874,-0.208009,2.032437,-0.782693,-0.71141,1
0.059028,0.298083,-0.289932,-0.28664,-0.444664,-0.440314,-0.448361,-0.473539,0.413478,0.00695,0.029372,0.252775,0.240441,0.58178,1.360814,1.419845,1.220507,-1.07403,-0.71141,1
0.059028,0.298083,0.373588,0.41859,0.52002,0.601611,0.781826,0.917046,-0.90653,-0.811476,-0.711357,-0.461153,-0.22573,-0.200818,-0.214874,-0.208009,-0.66252,-0.383469,-0.71141,0
0.059028,0.298083,-1.187636,-1.199291,-1.233951,-1.198078,-1.16597,-1.135722,0.970929,1.381617,-0.016603,-0.349122,-0.222565,-0.19617,-0.20255,-0.180551,0.475622,0.091207,1.404438,0
0.059028,0.298083,0.217466,0.294137,0.344622,0.317449,0.474279,0.718391,-0.440176,0.051623,0.157811,0.098734,-0.058728,-0.07098,-0.20327,-0.208009,0.486565,-0.886009,-0.71141,0
0.059028,0.298083,0.217466,0.294137,0.388472,0.55425,0.679311,0.519736,-0.663666,-0.510868,-0.610909,-0.420853,-0.22573,-0.200818,-0.214874,-0.208009,-0.808981,1.983338,-0.71141,0
0.059028,-3.351852,-0.446054,-0.452577,-0.400815,-0.392954,-0.24333,0.056208,-1.042543,-1.024764,-0.7525,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,0.026653,0.82111,1.404438,0
0.059028,0.298083,0.45165,0.501558,0.607718,0.648971,0.628053,0.519736,-0.027359,0.416351,0.192948,0.025745,-0.191246,-0.200818,-0.214874,-0.208009,0.780662,-1.355726,-0.71141,0
0.059028,0.298083,-1.031514,-1.074839,-1.102403,-1.055997,-1.16597,-1.069504,-0.472538,-0.114983,-0.676588,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,-0.506721,1.078176,-0.71141,0
0.059028,0.298083,3.847313,3.322478,3.150975,2.922261,2.729622,2.175194,-0.107341,-0.280057,0.024263,0.677229,0.631001,0.688603,1.429261,2.010488,0.420267,0.903585,-0.71141,1
0.059028,0.298083,-1.148606,-1.240775,-1.233951,-1.198078,-1.16597,-1.069504,0.894692,0.668186,0.310487,0.005805,-0.016866,0.080743,0.143038,-0.190922,1.590597,-1.270966,-0.71141,1
0.059028,0.298083,0.841956,0.916399,1.046211,1.264654,1.550693,2.108976,-0.787309,-0.603069,-0.70293,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,-0.343116,-0.530253,1.404438,1
0.059028,0.298083,-1.109575,-1.157807,-1.146253,-1.103357,-1.114712,-0.937067,0.13177,0.147948,0.006075,-0.373263,-0.222543,-0.195201,-0.199982,-0.174829,-1.095878,-0.96893,1.404438,0
0.059028,0.298083,0.568742,0.667494,0.783115,0.743691,0.986857,0.983264,-0.606049,-0.427141,-0.44302,-0.224722,-0.142835,-0.042099,0.160033,0.490905,-0.029558,0.162593,-0.71141,0
0.059028,0.298083,0.841956,0.708978,0.344622,-0.014072,-0.345845,-0.672194,1.445313,0.497199,0.536311,0.495226,0.656676,0.78409,0.694968,0.164199,-0.484266,1.724043,1.404438,1
0.059028,0.298083,-0.719269,-0.701482,-0.70776,-0.629755,-0.807166,-0.539757,1.88528,-0.472443,-0.121682,0.070459,-0.204844,-0.194082,-0.204669,-0.185272,-1.459017,-1.167148,-0.71141,0
0.059028,0.298083,4.393742,3.903255,3.721016,3.443224,2.832138,2.373849,-0.326456,-0.068844,0.389414,0.940662,1.230785,1.460818,1.579402,0.55749,-0.734806,0.319295,-0.71141,1
0.059028,0.298083,-0.953453,-0.99187,-1.058554,-1.103357,-1.063455,-0.937067,-1.01791,-1.031185,-0.7525,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,0.652487,-0.046158,1.404438,1
0.059028,0.298083,1.661599,1.538661,1.440854,1.454095,1.038115,0.917046,-0.726594,-0.60519,-0.713335,-0.446856,-0.22573,-0.200818,-0.214874,-0.208009,-0.182826,1.05817,-0.71141,1
0.059028,0.298083,-0.641208,-0.867418,-0.970855,-1.008637,-1.012197,-0.937067,0.243583,-0.244055,-0.410598,-0.293599,-0.171183,-0.169015,-0.166326,-0.122615,-1.164635,-0.308295,1.404438,1
0.059028,0.298083,0.373588,0.294137,0.344622,0.364809,0.474279,0.3873,-0.042632,0.287143,-0.218757,-0.27754,-0.207845,-0.199369,-0.214874,-0.208009,-1.289068,1.555917,-0.71141,1
0.059028,0.298083,-0.13381,-0.120704,-0.137719,-0.250873,-0.294588,-0.341102,1.084476,1.375605,1.936095,1.068153,0.246032,0.085384,-0.109218,-0.111708,-1.827681,0.466802,1.404438,0
0.059028,-3.351852,1.193231,1.289756,1.353156,1.359374,1.550693,1.579229,-0.95081,-0.989351,-0.737053,-0.467711,-0.22573,-0.200818,-0.214874,-0.208009,-1.089248,0.711274,-0.71141,1
0.059028,0.298083,-0.914422,-0.908902,-0.970855,-0.961277,-0.960939,-0.937067,-0.458638,-0.397072,-0.445113,-0.347562,-0.219436,-0.195272,-0.205073,-0.186172,-0.164398,-0.651792,1.404438,1
0.059028,0.298083,1.193231,1.206788,1.265457,1.312014,1.345662,1.314356,-0.131888,0.098037,0.593382,0.321626,-0.15061,-0.154134,-0.214874,-0.208009,-0.905148,-1.143799,-0.71141,0
0.059028,0.298083,-0.953453,-0.950386,-0.927006,-0.913916,-0.960939,-0.80463,0.79676,0.99592,-0.130682,-0.426134,-0.22573,-0.200818,-0.214874,-0.208009,1.332642,-0.364578,-0.71141,0
0.059028,0.298083,1.271293,1.414208,1.528553,1.643535,1.755724,1.711666,-0.721912,-0.561901,-0.381953,-0.243064,-0.177292,-0.200818,-0.214874,-0.208009,1.63426,-1.078878,-0.71141,0
0.059028,0.298083,0.217466,0.294137,0.300773,-0.014072,-0.294588,-0.274884,1.852707,0.56796,0.797782,0.987568,0.434596,0.342222,0.236819,0.426684,0.20309,0.743372,1.404438,1
0.059028,0.298083,0.998078,1.082335,1.177758,1.169933,1.345662,0.519736,-0.47688,-0.704207,-0.48296,-0.423977,-0.22573,-0.200818,-0.214874,-0.208009,1.608989,-1.175786,-0.71141,0
0.059028,0.298083,0.373588,0.335621,0.256924,0.317449,0.371764,0.321081,-0.079674,-0.198387,-0.019459,-0.140043,-0.187788,-0.199357,-0.210999,-0.208009,-1.217922,-0.273577,-0.71141,1
0.059028,0.298083,-0.836361,-0.825934,-0.795458,-0.819196,-0.70465,-0.870849,1.212146,1.154219,1.404587,0.496428,-0.219877,-0.200818,-0.214874,-0.208009,0.01874,0.547327,1.404438,0
0.059028,0.298083,0.373588,0.41859,0.52002,0.601611,0.781826,0.652173,-0.812888,-0.828994,-0.627363,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,-1.322751,1.067588,-0.71141,1
0.059028,-3.351852,-1.343759,-1.365227,-1.365499,-1.434879,-1.371001,-1.268159,-0.915706,-0.885826,-0.746156,-0.466361,-0.225336,-0.199893,-0.212422,-0.202544,0.546839,0.227681,-0.71141,1
0.059028,0.298083,-0.914422,-0.99187,-0.970855,-0.961277,-1.012197,-1.003285,-0.423886,-0.356128,-0.104963,-0.438007,-0.224944,-0.200818,-0.214874,-0.208009,1.939193,-0.658256,1.404438,0
0.059028,0.298083,-0.719269,-0.701482,-0.70776,-0.629755,-0.602134,-0.539757,2.12897,2.814297,1.968184,0.598864,-0.192101,-0.198914,-0.209826,-0.202388,-0.577439,-1.218918,1.404438,0
0.059028,0.298083,0.100374,0.086717,0.169225,0.270089,0.371764,0.254863,-0.548597,-0.449162,-0.663174,-0.448059,-0.222005,-0.200818,-0.214874,-0.208009,0.391931,1.090714,-0.71141,0
0.059028,0.298083,0.724864,0.708978,0.739266,0.933132,0.986857,1.181919,-0.341835,0.129486,0.212423,0.101532,-0.163366,-0.177602,-0.211027,-0.208009,-0.255824,0.368223,-0.71141,0
0.059028,0.298083,-0.13381,-0.120704,-0.09387,-0.014072,-0.089556,-0.208665,-0.023813,0.511282,-0.247928,-0.220285,-0.192021,-0.200818,-0.214874,-0.208009,-1.218208,0.438438,-0.71141,1
0.059028,0.298083,0.724864,0.833431,0.914663,1.075213,1.345662,1.049483,-0.905408,-1.018697,-0.742258,-0.468107,-0.22573,-0.200818,-0.214874,-0.208009,-0.11161,0.305419,-0.71141,1
0.059028,0.298083,-0.641208,-0.701482,-0.663911,-0.629755,-0.602134,-0.539757,1.758569,3.921654,2.988671,1.31548,0.10227,-0.141159,-0.209773,-0.202327,-1.694266,0.816485,-0.71141,1
0.059028,0.298083,-0.875391,-0.908902,-0.883157,-0.866556,-0.858423,-0.738412,2.005133,2.998379,2.239825,0.372093,-0.22418,-0.197175,-0.205216,-0.18649,0.221161,-0.033898,-0.71141,0
0.059028,0.298083,0.568742,0.335621,0.388472,0.128008,0.064217,-0.208665,-0.123244,0.399734,0.238443,0.665202,0.980229,1.766285,3.276394,2.016831,-0.243349,-0.650008,-0.71141,1
0.059028,0.298083,-1.031514,-1.033355,-1.058554,-1.103357,-1.063455,-1.003285,-0.373463,-0.632844,-0.591136,-0.461234,-0.22573,-0.200818,-0.214874,-0.208009,0.694582,0.747384,1.404438,0
0.059028,0.298083,-0.524116,-0.618513,-0.620061,-0.582395,-0.653392,-0.80463,-0.345756,-0.06231,-0.438681,-0.318922,-0.206584,-0.185209,-0.214874,-0.208009,0.99146,-0.525349,1.404438,1
0.059028,0.298083,-1.226667,-1.240775,-1.233951,-1.198078,-1.114712,-1.003285,0.407494,0.56138,0.734212,-0.015349,-0.201015,-0.200818,-0.214874,-0.208009,-1.040773,0.858057,-0.71141,1
0.059028,0.298083,0.763895,0.791947,0.695417,0.696331,0.628053,0.3873,-0.845512,-0.741578,-0.662731,-0.332833,-0.165836,-0.093448,-0.037914,0.06626,0.101255,0.368167,-0.71141,1
0.059028,0.298083,-1.304728,-1.323743,-1.32165,-1.340158,-1.268486,-1.20194,3.156096,0.079379,0.390598,-0.344496,-0.204448,-0.200818,-0.214874,-0.208009,0.415242,0.133002,1.404438,1
0.059028,0.298083,-0.875391,-0.950386,-0.970855,-1.008637,-0.909681,-1.003285,-0.393915,-0.128553,-0.416694,-0.298851,-0.192998,-0.177011,-0.207591,-0.2026,0.361705,-0.54045,1.404438,0
0.059028,0.298083,-0.13381,-0.07922,-0.006172,0.033288,0.064217,0.188645,-0.513423,-0.131308,-0.295055,-0.384806,-0.19868,-0.200818,-0.214874,-0.208009,0.460545,1.276283,-0.71141,0
0.059028,0.298083,-0.875391,-0.867418,-0.839308,-0.866556,-0.960939,-1.069504,0.491527,0.275248,-0.000236,-0.147074,-0.146003,-0.058354,-0.137261,-0.208009,0.439551,0.338075,-0.71141,1
0.059028,0.298083,-0.016718,0.045232,0.081527,0.175369,0.371764,0.3873,-0.315962,-0.036301,-0.481409,-0.347952,-0.208136,-0.200818,-0.214874,-0.208009,0.693905,-0.649507,-0.71141,0
0.059028,0.298083,-0.641208,-0.618513,-0.576212,-0.724476,-0.755908,-0.738412,1.64137,1.538859,1.369822,0.331059,-0.170836,-0.15782,-0.209808,-0.208009,-0.317595,-0.075916,1.404438,0
0.059028,0.298083,0.607772,0.667494,0.344622,0.222729,0.166733,0.056208,0.980519,0.573466,0.986377,0.574913,-0.18077,-0.194948,-0.214874,-0.208009,1.663239,1.506711,1.404438,1
